file_name,path,well_plate,well,plate,date_time,RFU,plate3,temperature,plate_key,population_id,start_time,days
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate38,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A02_38,A02,38,2018-11-01T14:02:40Z,136,14,16,7,27,2018-11-01T13:28:01Z,0.0240625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate38,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B02_38,B02,38,2018-11-01T14:02:40Z,157,14,16,7,31,2018-11-01T13:28:01Z,0.0240625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate39,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A02_39,A02,39,2018-11-01T14:11:08Z,79,21,22,7,27,2018-11-01T13:28:01Z,0.02994212962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate39,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B02_39,B02,39,2018-11-01T14:11:08Z,469,21,22,7,31,2018-11-01T13:28:01Z,0.02994212962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate4,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A02_4,A02,4,2018-11-01T14:33:32Z,784,22,28,1,1,2018-11-01T13:28:01Z,0.04549768518518518
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate4,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B02_4,B02,4,2018-11-01T14:33:32Z,3,22,28,1,blank,2018-11-01T13:28:01Z,0.04549768518518518
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate40,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A02_40,A02,40,2018-11-01T14:35:39Z,966,28,28,7,27,2018-11-01T13:28:01Z,0.046967592592592596
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate40,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B02_40,B02,40,2018-11-01T14:35:39Z,287,28,28,7,31,2018-11-01T13:28:01Z,0.046967592592592596
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate41,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A02_41,A02,41,2018-11-01T15:08:24Z,144,35,34,7,27,2018-11-01T13:28:01Z,0.06971064814814815
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate41,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B02_41,B02,41,2018-11-01T15:08:24Z,1665,35,34,7,31,2018-11-01T13:28:01Z,0.06971064814814815
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate42,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A02_42,A02,42,2018-11-01T15:24:11Z,227,42,40,7,27,2018-11-01T13:28:01Z,0.0806712962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate42,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B02_42,B02,42,2018-11-01T15:24:11Z,294,42,40,7,31,2018-11-01T13:28:01Z,0.0806712962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate5,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A02_5,A02,5,2018-11-01T15:00:28Z,1028,29,34,1,1,2018-11-01T13:28:01Z,0.06420138888888889
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate5,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B02_5,B02,5,2018-11-01T15:00:28Z,2,29,34,1,blank,2018-11-01T13:28:01Z,0.06420138888888889
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate6,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A02_6,A02,6,2018-11-01T15:14:48Z,426,36,40,1,1,2018-11-01T13:28:01Z,0.07415509259259259
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate6,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B02_6,B02,6,2018-11-01T15:14:48Z,2,36,40,1,blank,2018-11-01T13:28:01Z,0.07415509259259259
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate7,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A02_7,A02,7,2018-11-01T13:32:32Z,105,2,10,2,cc1690,2018-11-01T13:28:01Z,0.003136574074074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate7,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B02_7,B02,7,2018-11-01T13:32:32Z,73,2,10,2,5,2018-11-01T13:28:01Z,0.003136574074074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate8,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A02_8,A02,8,2018-11-01T13:53:44Z,142,9,16,2,cc1690,2018-11-01T13:28:01Z,0.017858796296296296
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate8,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B02_8,B02,8,2018-11-01T13:53:44Z,99,9,16,2,5,2018-11-01T13:28:01Z,0.017858796296296296
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate9,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,A02_9,A02,9,2018-11-01T14:19:02Z,229,16,22,2,cc1690,2018-11-01T13:28:01Z,0.03542824074074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-plate9,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-01-,B02_9,B02,9,2018-11-01T14:19:02Z,288,16,22,2,5,2018-11-01T13:28:01Z,0.03542824074074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate14,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_14,A02,14,2018-11-02T15:31:38Z,625,10,16,3,Anc5,2018-11-01T13:28:01Z,1.0858449074074075
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate14,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_14,B02,14,2018-11-02T15:31:38Z,2,10,16,3,blank,2018-11-01T13:28:01Z,1.0858449074074075
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate2,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_2,A02,2,2018-11-02T15:26:09Z,380,8,16,1,1,2018-11-01T13:28:01Z,1.0820370370370371
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate2,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_2,B02,2,2018-11-02T15:26:09Z,2,8,16,1,blank,2018-11-01T13:28:01Z,1.0820370370370371
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate20,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_20,A02,20,2018-11-02T15:34:18Z,634,11,16,4,29,2018-11-01T13:28:01Z,1.0876967592592592
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate20,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_20,B02,20,2018-11-02T15:34:18Z,382,11,16,4,anc3,2018-11-01T13:28:01Z,1.0876967592592592
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate26,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_26,A02,26,2018-11-02T15:36:54Z,808,12,16,5,8,2018-11-01T13:28:01Z,1.0895023148148149
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate26,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_26,B02,26,2018-11-02T15:36:54Z,407,12,16,5,21,2018-11-01T13:28:01Z,1.0895023148148149
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate27,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_27,A02,27,2018-11-02T15:58:00Z,997,19,22,5,8,2018-11-01T13:28:01Z,1.1041550925925927
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate27,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_27,B02,27,2018-11-02T15:58:00Z,595,19,22,5,21,2018-11-01T13:28:01Z,1.1041550925925927
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate28,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_28,A02,28,2018-11-02T16:45:24Z,1122,26,28,5,8,2018-11-01T13:28:01Z,1.1370717592592592
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate28,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_28,B02,28,2018-11-02T16:45:24Z,2983,26,28,5,21,2018-11-01T13:28:01Z,1.1370717592592592
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate32,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_32,A02,32,2018-11-02T15:41:20Z,793,13,16,6,28,2018-11-01T13:28:01Z,1.0925810185185185
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate32,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_32,B02,32,2018-11-02T15:41:20Z,57,13,16,6,cc1629,2018-11-01T13:28:01Z,1.0925810185185185
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate33,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_33,A02,33,2018-11-02T15:56:01Z,1569,20,22,6,28,2018-11-01T13:28:01Z,1.1027777777777779
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate33,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_33,B02,33,2018-11-02T15:56:01Z,293,20,22,6,cc1629,2018-11-01T13:28:01Z,1.1027777777777779
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate34,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_34,A02,34,2018-11-02T16:42:26Z,2167,27,28,6,28,2018-11-01T13:28:01Z,1.135011574074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate34,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_34,B02,34,2018-11-02T16:42:26Z,304,27,28,6,cc1629,2018-11-01T13:28:01Z,1.135011574074074
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate38,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_38,A02,38,2018-11-02T15:39:04Z,197,14,16,7,27,2018-11-01T13:28:01Z,1.0910069444444443
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate38,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_38,B02,38,2018-11-02T15:39:04Z,459,14,16,7,31,2018-11-01T13:28:01Z,1.0910069444444443
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate39,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_39,A02,39,2018-11-02T15:51:13Z,341,21,22,7,27,2018-11-01T13:28:01Z,1.0994444444444444
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate39,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_39,B02,39,2018-11-02T15:51:13Z,3903,21,22,7,31,2018-11-01T13:28:01Z,1.0994444444444444
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate4,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_4,A02,4,2018-11-02T16:39:16Z,1334,22,28,1,1,2018-11-01T13:28:01Z,1.1328125
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate4,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_4,B02,4,2018-11-02T16:39:16Z,2,22,28,1,blank,2018-11-01T13:28:01Z,1.1328125
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate8,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,A02_8,A02,8,2018-11-02T15:29:04Z,281,9,16,2,cc1690,2018-11-01T13:28:01Z,1.0840625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-plate8,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-02-,B02_8,B02,8,2018-11-02T15:29:04Z,258,9,16,2,5,2018-11-01T13:28:01Z,1.0840625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate1,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_1,A02,1,2018-11-05T14:45:35Z,152,1,10,1,1,2018-11-01T13:28:01Z,4.053865740740741
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate1,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_1,B02,1,2018-11-05T14:45:35Z,3,1,10,1,blank,2018-11-01T13:28:01Z,4.053865740740741
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate10,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_10,A02,10,2018-11-05T15:39:55Z,5383,23,28,2,cc1690,2018-11-01T13:28:01Z,4.091597222222222
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate10,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_10,B02,10,2018-11-05T15:39:55Z,4618,23,28,2,5,2018-11-01T13:28:01Z,4.091597222222222
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate11,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_11,A02,11,2018-11-05T15:59:37Z,1849,30,34,2,cc1690,2018-11-01T13:28:01Z,4.105277777777777
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate11,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_11,B02,11,2018-11-05T15:59:37Z,2495,30,34,2,5,2018-11-01T13:28:01Z,4.105277777777777
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate13,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_13,A02,13,2018-11-05T14:38:50Z,129,3,10,3,Anc5,2018-11-01T13:28:01Z,4.049178240740741
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate13,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_13,B02,13,2018-11-05T14:38:50Z,2,3,10,3,blank,2018-11-01T13:28:01Z,4.049178240740741
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate14,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_14,A02,14,2018-11-05T15:03:25Z,4655,10,16,3,Anc5,2018-11-01T13:28:01Z,4.06625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate14,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_14,B02,14,2018-11-05T15:03:25Z,3,10,16,3,blank,2018-11-01T13:28:01Z,4.06625
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate15,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_15,A02,15,2018-11-05T15:27:42Z,2176,17,22,3,Anc5,2018-11-01T13:28:01Z,4.083113425925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate15,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_15,B02,15,2018-11-05T15:27:42Z,2,17,22,3,blank,2018-11-01T13:28:01Z,4.083113425925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate16,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_16,A02,16,2018-11-05T15:42:07Z,4672,24,28,3,Anc5,2018-11-01T13:28:01Z,4.093125
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate16,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_16,B02,16,2018-11-05T15:42:07Z,3,24,28,3,blank,2018-11-01T13:28:01Z,4.093125
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate17,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_17,A02,17,2018-11-05T15:55:43Z,2472,31,34,3,Anc5,2018-11-01T13:28:01Z,4.102569444444445
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate17,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_17,B02,17,2018-11-05T15:55:43Z,1,31,34,3,blank,2018-11-01T13:28:01Z,4.102569444444445
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate19,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_19,A02,19,2018-11-05T14:49:59Z,269,4,10,4,29,2018-11-01T13:28:01Z,4.056921296296296
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate19,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_19,B02,19,2018-11-05T14:49:59Z,171,4,10,4,anc3,2018-11-01T13:28:01Z,4.056921296296296
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate2,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_2,A02,2,2018-11-05T14:59:09Z,4286,8,16,1,1,2018-11-01T13:28:01Z,4.063287037037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate2,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_2,B02,2,2018-11-05T14:59:09Z,3,8,16,1,blank,2018-11-01T13:28:01Z,4.063287037037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate20,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_20,A02,20,2018-11-05T15:05:28Z,4123,11,16,4,29,2018-11-01T13:28:01Z,4.067673611111111
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate20,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_20,B02,20,2018-11-05T15:05:28Z,4356,11,16,4,anc3,2018-11-01T13:28:01Z,4.067673611111111
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate21,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_21,A02,21,2018-11-05T15:21:30Z,2356,18,22,4,29,2018-11-01T13:28:01Z,4.078807870370371
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate21,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_21,B02,21,2018-11-05T15:21:30Z,2372,18,22,4,anc3,2018-11-01T13:28:01Z,4.078807870370371
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate22,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_22,A02,22,2018-11-05T15:47:02Z,4538,25,28,4,29,2018-11-01T13:28:01Z,4.096539351851852
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate22,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_22,B02,22,2018-11-05T15:47:02Z,5486,25,28,4,anc3,2018-11-01T13:28:01Z,4.096539351851852
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate23,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_23,A02,23,2018-11-05T16:04:47Z,2089,32,34,4,29,2018-11-01T13:28:01Z,4.1088657407407405
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate23,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_23,B02,23,2018-11-05T16:04:47Z,2343,32,34,4,anc3,2018-11-01T13:28:01Z,4.1088657407407405
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate25,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_25,A02,25,2018-11-05T14:47:39Z,299,5,10,5,8,2018-11-01T13:28:01Z,4.055300925925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate25,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_25,B02,25,2018-11-05T14:47:39Z,209,5,10,5,21,2018-11-01T13:28:01Z,4.055300925925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate26,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_26,A02,26,2018-11-05T15:07:41Z,1327,12,16,5,8,2018-11-01T13:28:01Z,4.069212962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate26,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_26,B02,26,2018-11-05T15:07:41Z,665,12,16,5,21,2018-11-01T13:28:01Z,4.069212962962963
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate27,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_27,A02,27,2018-11-05T15:29:46Z,913,19,22,5,8,2018-11-01T13:28:01Z,4.084548611111111
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate27,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_27,B02,27,2018-11-05T15:29:46Z,966,19,22,5,21,2018-11-01T13:28:01Z,4.084548611111111
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate28,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_28,A02,28,2018-11-05T15:49:39Z,1203,26,28,5,8,2018-11-01T13:28:01Z,4.098356481481481
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate28,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_28,B02,28,2018-11-05T15:49:39Z,4151,26,28,5,21,2018-11-01T13:28:01Z,4.098356481481481
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate29,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_29,A02,29,2018-11-05T15:53:48Z,1892,33,34,5,8,2018-11-01T13:28:01Z,4.101238425925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate29,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_29,B02,29,2018-11-05T15:53:48Z,920,33,34,5,21,2018-11-01T13:28:01Z,4.101238425925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate3,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_3,A02,3,2018-11-05T15:25:27Z,1286,15,22,1,1,2018-11-01T13:28:01Z,4.081550925925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate3,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_3,B02,3,2018-11-05T15:25:27Z,2,15,22,1,blank,2018-11-01T13:28:01Z,4.081550925925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate31,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_31,A02,31,2018-11-05T14:54:03Z,430,6,10,6,28,2018-11-01T13:28:01Z,4.05974537037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate31,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_31,B02,31,2018-11-05T14:54:03Z,21,6,10,6,cc1629,2018-11-01T13:28:01Z,4.05974537037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate32,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_32,A02,32,2018-11-05T15:12:00Z,1360,13,16,6,28,2018-11-01T13:28:01Z,4.072210648148148
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate32,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_32,B02,32,2018-11-05T15:12:00Z,195,13,16,6,cc1629,2018-11-01T13:28:01Z,4.072210648148148
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate33,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_33,A02,33,2018-11-05T15:19:36Z,2493,20,22,6,28,2018-11-01T13:28:01Z,4.077488425925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate33,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_33,B02,33,2018-11-05T15:19:36Z,285,20,22,6,cc1629,2018-11-01T13:28:01Z,4.077488425925926
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate34,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_34,A02,34,2018-11-05T15:44:54Z,2980,27,28,6,28,2018-11-01T13:28:01Z,4.09505787037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate34,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_34,B02,34,2018-11-05T15:44:54Z,245,27,28,6,cc1629,2018-11-01T13:28:01Z,4.09505787037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate35,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_35,A02,35,2018-11-05T15:57:41Z,3680,34,34,6,28,2018-11-01T13:28:01Z,4.103935185185185
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate35,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_35,B02,35,2018-11-05T15:57:41Z,250,34,34,6,cc1629,2018-11-01T13:28:01Z,4.103935185185185
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate37,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_37,A02,37,2018-11-05T14:52:03Z,119,7,10,7,27,2018-11-01T13:28:01Z,4.058356481481481
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate37,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_37,B02,37,2018-11-05T14:52:03Z,151,7,10,7,31,2018-11-01T13:28:01Z,4.058356481481481
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate38,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_38,A02,38,2018-11-05T15:09:59Z,119,14,16,7,27,2018-11-01T13:28:01Z,4.070810185185185
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate38,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_38,B02,38,2018-11-05T15:09:59Z,4022,14,16,7,31,2018-11-01T13:28:01Z,4.070810185185185
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate39,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_39,A02,39,2018-11-05T15:17:00Z,405,21,22,7,27,2018-11-01T13:28:01Z,4.07568287037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate39,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_39,B02,39,2018-11-05T15:17:00Z,5768,21,22,7,31,2018-11-01T13:28:01Z,4.07568287037037
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate4,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_4,A02,4,2018-11-05T15:36:05Z,2105,22,28,1,1,2018-11-01T13:28:01Z,4.088935185185186
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate4,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_4,B02,4,2018-11-05T15:36:05Z,4,22,28,1,blank,2018-11-01T13:28:01Z,4.088935185185186
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate40,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,A02_40,A02,40,2018-11-05T15:38:08Z,2762,28,28,7,27,2018-11-01T13:28:01Z,4.090358796296297
data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-plate40,data-raw/chlamee-acclimation/chlamee-acclimation-2018-11-05-,B02_40,B02,40,2018-11-05T15:38:08Z,4069,28,28,7,31,2018-11-01T13:28:01Z,4.090358796296297
