file_name,path,well_plate,well,plate,date_time,RFU,plate_key,population,plate_type,temperature,round,start_time,days,ancestor_id,treatment,note,exponential,N0
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate26_181123_231753_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D02_26,D02,26,2018-11-23T23:11:14Z,14,3,29,repeat,16,repeat,2018-11-23T23:11:14Z,0,anc3,P,NA,yes,14
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate26_181123_231753_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E02_26,E02,26,2018-11-23T23:11:14Z,15,3,anc4,repeat,16,repeat,2018-11-23T23:11:14Z,0,anc4,none,NA,yes,15
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate26_181123_231753_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F02_26,F02,26,2018-11-23T23:11:14Z,20,3,15,repeat,16,repeat,2018-11-23T23:11:14Z,0,anc4,S,NA,yes,20
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate31_181123_214853_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B02_31,B02,31,2018-11-23T21:42:12Z,5,1,25,repeat,22,repeat,2018-11-23T21:42:12Z,0,anc2,BS,NA,yes,5
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate31_181123_214853_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C02_31,C02,31,2018-11-23T21:42:12Z,16,1,6,repeat,22,repeat,2018-11-23T21:42:12Z,0,cc1690,P,NA,yes,16
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate31_181123_214853_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D02_31,D02,31,2018-11-23T21:42:12Z,7,1,24,repeat,22,repeat,2018-11-23T21:42:12Z,0,anc4,C,NA,yes,7
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate31_181123_214853_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E02_31,E02,31,2018-11-23T21:42:12Z,16,1,1,repeat,22,repeat,2018-11-23T21:42:12Z,0,anc2,N,NA,yes,16
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate31_181123_214853_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F02_31,F02,31,2018-11-23T21:42:12Z,8,1,25,repeat,22,repeat,2018-11-23T21:42:12Z,0,anc2,BS,NA,yes,8
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate31_181123_214853_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,G02_31,G02,31,2018-11-23T21:42:12Z,9,1,11,repeat,22,repeat,2018-11-23T21:42:12Z,0,anc4,N,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate36_181123_215619_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B02_36,B02,36,2018-11-23T21:49:39Z,12,2,28,repeat,22,repeat,2018-11-23T21:42:12Z,0.0051736111111111115,anc5,P,NA,yes,12
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate36_181123_215619_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C02_36,C02,36,2018-11-23T21:49:39Z,9,2,21,repeat,22,repeat,2018-11-23T21:42:12Z,0.0051736111111111115,anc4,B,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate36_181123_215619_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D02_36,D02,36,2018-11-23T21:49:39Z,22,2,18,repeat,22,repeat,2018-11-23T21:42:12Z,0.0051736111111111115,anc5,S,NA,yes,22
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate36_181123_215619_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E02_36,E02,36,2018-11-23T21:49:39Z,10,2,26,repeat,22,repeat,2018-11-23T21:42:12Z,0.0051736111111111115,anc3,L,NA,yes,10
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate36_181123_215619_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F02_36,F02,36,2018-11-23T21:49:39Z,11,2,28,repeat,22,repeat,2018-11-23T21:42:12Z,0.0051736111111111115,anc5,P,NA,yes,11
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate36_181123_215619_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,G02_36,G02,36,2018-11-23T21:49:39Z,4,2,27,repeat,22,repeat,2018-11-23T21:42:12Z,0.0051736111111111115,anc3,N,NA,yes,4
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate41_181123_220434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B02_41,B02,41,2018-11-23T21:57:53Z,20,3,15,repeat,22,repeat,2018-11-23T21:42:12Z,0.010891203703703703,anc4,S,NA,yes,20
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate41_181123_220434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C02_41,C02,41,2018-11-23T21:57:53Z,11,3,10,repeat,22,repeat,2018-11-23T21:42:12Z,0.010891203703703703,anc2,L,NA,yes,11
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate41_181123_220434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D02_41,D02,41,2018-11-23T21:57:53Z,9,3,29,repeat,22,repeat,2018-11-23T21:42:12Z,0.010891203703703703,anc3,P,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate41_181123_220434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E02_41,E02,41,2018-11-23T21:57:53Z,11,3,anc4,repeat,22,repeat,2018-11-23T21:42:12Z,0.010891203703703703,anc4,none,NA,yes,11
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate41_181123_220434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F02_41,F02,41,2018-11-23T21:57:53Z,22,3,15,repeat,22,repeat,2018-11-23T21:42:12Z,0.010891203703703703,anc4,S,NA,yes,22
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate46_181123_141424_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B02_46,B02,46,2018-11-23T14:06:38Z,20,1,25,repeat,28,repeat,2018-11-23T14:06:38Z,0,anc2,BS,NA,yes,20
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate46_181123_141424_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C02_46,C02,46,2018-11-23T14:06:38Z,22,1,6,repeat,28,repeat,2018-11-23T14:06:38Z,0,cc1690,P,NA,yes,22
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate46_181123_141424_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D02_46,D02,46,2018-11-23T14:06:38Z,12,1,24,repeat,28,repeat,2018-11-23T14:06:38Z,0,anc4,C,NA,yes,12
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate46_181123_141424_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E02_46,E02,46,2018-11-23T14:06:38Z,13,1,1,repeat,28,repeat,2018-11-23T14:06:38Z,0,anc2,N,NA,yes,13
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate46_181123_141424_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F02_46,F02,46,2018-11-23T14:06:38Z,18,1,25,repeat,28,repeat,2018-11-23T14:06:38Z,0,anc2,BS,NA,yes,18
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate46_181123_141424_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,G02_46,G02,46,2018-11-23T14:06:38Z,16,1,11,repeat,28,repeat,2018-11-23T14:06:38Z,0,anc4,N,NA,yes,16
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate51_181123_150046_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B02_51,B02,51,2018-11-23T14:53:50Z,7,2,28,repeat,28,repeat,2018-11-23T14:06:38Z,0.03277777777777778,anc5,P,NA,yes,7
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate51_181123_150046_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C02_51,C02,51,2018-11-23T14:53:50Z,17,2,21,repeat,28,repeat,2018-11-23T14:06:38Z,0.03277777777777778,anc4,B,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate51_181123_150046_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D02_51,D02,51,2018-11-23T14:53:50Z,24,2,18,repeat,28,repeat,2018-11-23T14:06:38Z,0.03277777777777778,anc5,S,NA,yes,24
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate51_181123_150046_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E02_51,E02,51,2018-11-23T14:53:50Z,8,2,26,repeat,28,repeat,2018-11-23T14:06:38Z,0.03277777777777778,anc3,L,NA,yes,8
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate51_181123_150046_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F02_51,F02,51,2018-11-23T14:53:50Z,10,2,28,repeat,28,repeat,2018-11-23T14:06:38Z,0.03277777777777778,anc5,P,NA,yes,10
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate51_181123_150046_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,G02_51,G02,51,2018-11-23T14:53:50Z,8,2,27,repeat,28,repeat,2018-11-23T14:06:38Z,0.03277777777777778,anc3,N,NA,yes,8
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate56_181123_152434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B02_56,B02,56,2018-11-23T15:17:51Z,14,3,15,repeat,28,repeat,2018-11-23T14:06:38Z,0.04945601851851852,anc4,S,NA,yes,14
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate56_181123_152434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C02_56,C02,56,2018-11-23T15:17:51Z,8,3,10,repeat,28,repeat,2018-11-23T14:06:38Z,0.04945601851851852,anc2,L,NA,yes,8
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate56_181123_152434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D02_56,D02,56,2018-11-23T15:17:51Z,13,3,29,repeat,28,repeat,2018-11-23T14:06:38Z,0.04945601851851852,anc3,P,NA,yes,13
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate56_181123_152434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E02_56,E02,56,2018-11-23T15:17:51Z,15,3,anc4,repeat,28,repeat,2018-11-23T14:06:38Z,0.04945601851851852,anc4,none,NA,yes,15
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate56_181123_152434_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F02_56,F02,56,2018-11-23T15:17:51Z,14,3,15,repeat,28,repeat,2018-11-23T14:06:38Z,0.04945601851851852,anc4,S,NA,yes,14
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate61_181123_142529_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B02_61,B02,61,2018-11-23T14:17:55Z,20,1,25,repeat,34,repeat,2018-11-23T14:17:55Z,0,anc2,BS,NA,yes,20
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate61_181123_142529_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C02_61,C02,61,2018-11-23T14:17:55Z,17,1,6,repeat,34,repeat,2018-11-23T14:17:55Z,0,cc1690,P,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate61_181123_142529_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D02_61,D02,61,2018-11-23T14:17:55Z,12,1,24,repeat,34,repeat,2018-11-23T14:17:55Z,0,anc4,C,NA,yes,12
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate61_181123_142529_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E02_61,E02,61,2018-11-23T14:17:55Z,14,1,1,repeat,34,repeat,2018-11-23T14:17:55Z,0,anc2,N,NA,yes,14
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate61_181123_142529_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F02_61,F02,61,2018-11-23T14:17:55Z,14,1,25,repeat,34,repeat,2018-11-23T14:17:55Z,0,anc2,BS,NA,yes,14
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate61_181123_142529_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,G02_61,G02,61,2018-11-23T14:17:55Z,13,1,11,repeat,34,repeat,2018-11-23T14:17:55Z,0,anc4,N,NA,yes,13
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate66_181123_151346_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B02_66,B02,66,2018-11-23T15:04:23Z,7,2,28,repeat,34,repeat,2018-11-23T14:17:55Z,0.032268518518518516,anc5,P,NA,yes,7
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate66_181123_151346_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C02_66,C02,66,2018-11-23T15:04:23Z,19,2,21,repeat,34,repeat,2018-11-23T14:17:55Z,0.032268518518518516,anc4,B,NA,yes,19
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate66_181123_151346_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D02_66,D02,66,2018-11-23T15:04:23Z,24,2,18,repeat,34,repeat,2018-11-23T14:17:55Z,0.032268518518518516,anc5,S,NA,yes,24
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate66_181123_151346_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E02_66,E02,66,2018-11-23T15:04:23Z,9,2,26,repeat,34,repeat,2018-11-23T14:17:55Z,0.032268518518518516,anc3,L,NA,yes,9
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate66_181123_151346_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F02_66,F02,66,2018-11-23T15:04:23Z,15,2,28,repeat,34,repeat,2018-11-23T14:17:55Z,0.032268518518518516,anc5,P,NA,yes,15
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate66_181123_151346_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,G02_66,G02,66,2018-11-23T15:04:23Z,4,2,27,repeat,34,repeat,2018-11-23T14:17:55Z,0.032268518518518516,anc3,N,NA,yes,4
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate71_181123_153154_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,B02_71,B02,71,2018-11-23T15:25:14Z,10,3,15,repeat,34,repeat,2018-11-23T14:17:55Z,0.046747685185185184,anc4,S,NA,yes,10
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate71_181123_153154_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,C02_71,C02,71,2018-11-23T15:25:14Z,11,3,10,repeat,34,repeat,2018-11-23T14:17:55Z,0.046747685185185184,anc2,L,NA,yes,11
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate71_181123_153154_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,D02_71,D02,71,2018-11-23T15:25:14Z,12,3,29,repeat,34,repeat,2018-11-23T14:17:55Z,0.046747685185185184,anc3,P,NA,yes,12
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate71_181123_153154_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,E02_71,E02,71,2018-11-23T15:25:14Z,17,3,anc4,repeat,34,repeat,2018-11-23T14:17:55Z,0.046747685185185184,anc4,none,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-plate71_181123_153154_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23-,F02_71,F02,71,2018-11-23T15:25:14Z,15,3,15,repeat,34,repeat,2018-11-23T14:17:55Z,0.046747685185185184,anc4,S,NA,yes,15
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate46_181123_221534_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,B02_46,B02,46,2018-11-23T22:08:36Z,51,1,25,repeat,28,repeat,2018-11-23T14:06:38Z,0.33469907407407407,anc2,BS,NA,yes,20
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate46_181123_221534_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,C02_46,C02,46,2018-11-23T22:08:36Z,62,1,6,repeat,28,repeat,2018-11-23T14:06:38Z,0.33469907407407407,cc1690,P,NA,yes,22
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate46_181123_221534_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,D02_46,D02,46,2018-11-23T22:08:36Z,18,1,24,repeat,28,repeat,2018-11-23T14:06:38Z,0.33469907407407407,anc4,C,NA,yes,12
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate46_181123_221534_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,E02_46,E02,46,2018-11-23T22:08:36Z,27,1,1,repeat,28,repeat,2018-11-23T14:06:38Z,0.33469907407407407,anc2,N,NA,yes,13
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate46_181123_221534_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,F02_46,F02,46,2018-11-23T22:08:36Z,44,1,25,repeat,28,repeat,2018-11-23T14:06:38Z,0.33469907407407407,anc2,BS,NA,yes,18
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate46_181123_221534_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,G02_46,G02,46,2018-11-23T22:08:36Z,35,1,11,repeat,28,repeat,2018-11-23T14:06:38Z,0.33469907407407407,anc4,N,NA,yes,16
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate51_181123_222316_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,B02_51,B02,51,2018-11-23T22:16:18Z,26,2,28,repeat,28,repeat,2018-11-23T14:06:38Z,0.3400462962962963,anc5,P,NA,yes,7
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate51_181123_222316_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,C02_51,C02,51,2018-11-23T22:16:18Z,60,2,21,repeat,28,repeat,2018-11-23T14:06:38Z,0.3400462962962963,anc4,B,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate51_181123_222316_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,D02_51,D02,51,2018-11-23T22:16:18Z,56,2,18,repeat,28,repeat,2018-11-23T14:06:38Z,0.3400462962962963,anc5,S,NA,yes,24
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate51_181123_222316_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,E02_51,E02,51,2018-11-23T22:16:18Z,21,2,26,repeat,28,repeat,2018-11-23T14:06:38Z,0.3400462962962963,anc3,L,NA,yes,8
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate51_181123_222316_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,F02_51,F02,51,2018-11-23T22:16:18Z,36,2,28,repeat,28,repeat,2018-11-23T14:06:38Z,0.3400462962962963,anc5,P,NA,yes,10
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate51_181123_222316_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,G02_51,G02,51,2018-11-23T22:16:18Z,15,2,27,repeat,28,repeat,2018-11-23T14:06:38Z,0.3400462962962963,anc3,N,NA,yes,8
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate56_181123_223122_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,B02_56,B02,56,2018-11-23T22:24:30Z,23,3,15,repeat,28,repeat,2018-11-23T14:06:38Z,0.34574074074074074,anc4,S,NA,yes,14
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate56_181123_223122_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,C02_56,C02,56,2018-11-23T22:24:30Z,14,3,10,repeat,28,repeat,2018-11-23T14:06:38Z,0.34574074074074074,anc2,L,NA,yes,8
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate56_181123_223122_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,D02_56,D02,56,2018-11-23T22:24:30Z,32,3,29,repeat,28,repeat,2018-11-23T14:06:38Z,0.34574074074074074,anc3,P,NA,yes,13
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate56_181123_223122_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,E02_56,E02,56,2018-11-23T22:24:30Z,24,3,anc4,repeat,28,repeat,2018-11-23T14:06:38Z,0.34574074074074074,anc4,none,NA,yes,15
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate56_181123_223122_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,F02_56,F02,56,2018-11-23T22:24:30Z,22,3,15,repeat,28,repeat,2018-11-23T14:06:38Z,0.34574074074074074,anc4,S,NA,yes,14
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate61_181123_223915_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,B02_61,B02,61,2018-11-23T22:32:29Z,47,1,25,repeat,34,repeat,2018-11-23T14:17:55Z,0.3434490740740741,anc2,BS,NA,yes,20
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate61_181123_223915_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,C02_61,C02,61,2018-11-23T22:32:29Z,79,1,6,repeat,34,repeat,2018-11-23T14:17:55Z,0.3434490740740741,cc1690,P,NA,yes,17
data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-plate61_181123_223915_0001_,data-raw/chlamee-RFU-acute/chlamee-accute-2018-11-23b-,D02_61,D02,61,2018-11-23T22:32:29Z,20,1,24,repeat,34,repeat,2018-11-23T14:17:55Z,0.3434490740740741,anc4,C,NA,yes,12
